id,keywords
27324,"['suicid', 'comput', 'internet', 'student']"
33625,"['murder', 'suspens']"
35583,"['worldwari', 'war', 'combat']"
35848,"['mysteri', 'independentfilm', 'crimin']"
4592,"['sistersisterrelationship', 'grandmothergranddaughterrelationship', 'crush', 'youth', 'womandirector']"
71099,['womandirector']
9025,"['alcohol', 'sex', 'jealousi', 'newlov', 'suburbianidyl', 'heat', 'long', 'badluck', 'fate', 'unsimulatedsex', 'summer', 'suburb', 'violenc', 'citi', 'drug', 'viennaaustria', 'exist', 'stori']"
2111,"['china', '1970s', ""loveofone'slif"", 'culturalrevolut', 'balzac', 'dressmak']"
14752,[]
11178,"['subway', 'student', 'stranger', 'boyfriendgirlfriend']"
10943,"['amnesia', 'excav', 'vision', 'church', 'archaeologist']"
125842,['womandirector']
100973,[]
21707,"['yakuza', 'marriag']"
10981,"['loser', 'bulli', 'leer', 'independentfilm', 'bestfriend', 'cowardli']"
10918,"['competit', 'smalltown', 'coffin', 'politician', 'runaway', 'fallinginlov', 'gravedigg']"
30839,"['bath', 'sport', 'cultcomedi', 'youth']"
4612,"['cataclysm', 'lethalvirus', 'rainforest']"
36222,"['japan', 'cyborg', 'gun', 'surreal', 'post-apocalypt', 'sequel', 'futurist', 'children', 'blood', 'robot', 'violenc', 'sunglass', 'drugoverdos', 'darkhumor', 'bullettim', 'flashback']"
33068,['independentfilm']
13984,"['beer', 'friendship', 'cancer', 'band', 'canuxploit']"
16184,"['suicid', 'mountain', 'sumoring', 'music']"
53244,"['filmdirector', 'sexscen', 'womandirector']"
14868,"['hippi', 'independentfilm']"
36353,['independentfilm']
97754,['womandirector']
11427,"['babi', 'secret', 'drive', 'nuditi', 'cabin', 'night', 'victim', 'survivor', 'forest', 'grandpar', 'mysteri', 'pregnant', 'invis', 'famili', 'celebr', 'car', 'mad', 'unfaith']"
18072,"['waitress', 'babi', 'birthday', 'drugaddict', 'drugdeal', 'rehabilit', 'heroin', 'vomit', 'soccerfield', 'friend']"
4689,"['transplant', 'reveng', 'organdon']"
16209,"['jesuschrist', 'vampir', 'music', 'anarchiccomedi']"
45379,"['fortunetel', 'martialart', 'spoof', 'crossdress']"
18248,"['assassin', 'van', 'packag']"
8441,"['brazil', 'piglet', 'murder']"
12720,"['japan', 'suicid', 'investig', 'websit', 'youth']"
21041,"['hotel', 'bank', 'demonstr', 'riot', 'murder', 'organizedcrim', 'ontherun', 'crime', 'cellphon', 'intern', 'policeprocedur']"
5552,"['bed', 'skeleton', 'sciencefict', 'whitewoman']"
8325,"['sex', 'artist', 'girlfriend', 'parti', 'love', 'independentfilm', 'pregnanc', 'twin', 'fiancé']"
10077,"['dyinganddeath', 'timetravel', 'romanc', 'dinosaur']"
11430,"['africa', 'lion', 'pig', 'sequel', 'royalti', 'bestfriend']"
31076,[]
28730,[]
40432,[]
26955,[]
23986,['experimentalfilm']
4326,['kreuzberg']
16132,"['basedonnovel', 'newlov', 'epic']"
36730,[]
55496,"['hood', 'suburb', 'womandirector']"
30806,[]
20164,"['lotteri', 'crime', 'brother']"
38970,['erotic']
32526,[]
26491,"['victorianengland', 'homosexu', 'miniseri', 'perioddrama', 'lesbianinterest']"
15271,"['basedonnovel', 'independentfilm', 'socialcommentari', 'aristocrat', '1930s', 'london']"
45572,"['virtualr', 'surreal', 'teenag', 'cultfilm', 'southkorea']"
22076,"['secretlab', 'airplan', 'agricultur', 'woman', 'nuclearexplos', 'scientist', 'violenc', 'alieninvas', 'iceblock', 'uboat', 'circularsaw', 'ex-boyfriendex-girlfriendrelationship', 'governmentcover-up', 'englishsubtitlesinorigin', 'elevatorshaft']"
16973,"['sex-shop', 'sex', 'offic', 'mannequin', 'neighbor', 'internet', 'loner', 'sexdol']"
55931,"['cyberpunk', 'alternater', 'matrix']"
12703,"['rape', 'ambul', 'ex-girlfriend', 'memori', 'unsimulatedsex', 'motorcycl']"
32250,"['hauntedhous', 'stalker', 'horror', 'curs', 'fear', 'vengefulghost', 'ghost']"
44203,"['hauntedhous', 'sequel', 'vengefulghost', 'ghost', 'ju-on']"
46814,"['sweden', 'finnish']"
9282,"['alcohol', 'sex', 'robberi', 'secret', 'gun', 'ambul', 'vandal', 'chase', 'arrest', 'polic', 'cop', 'murder', 'crash']"
5844,"['prisoncel', 'humanexperiment']"
61485,[]
10891,"['smalltown', 'miner', 'aggressionbyanim', 'graboid', 'maneatenbymonst', 'giantworm']"
25334,[]
12540,"['competit', 'cheerlead', 'adversari', 'sport', 'highschool', 'cheerlead', 'cheeringcrowd']"
60672,"['monk', 'minist', 'ritual', 'murder', 'apocalyps']"
24241,"['mexico', 'mexicanrevolut', 'biographi', 'panchovilla']"
11556,"['mexico', 'hacker', 'russianmafia', 'hoodlum', 'voyeur']"
49007,"['independentfilm', 'womandirector']"
11197,"['robberi', 'opress', 'privateschool', 'violenc', 'disciplin']"
14245,"['gun', 'bloodsplatt', 'sequel', 'betray', 'manhunt', 'rescuemiss', 'duel', 'violenc', 'footchas', 'convict', 'pacifist', 'u.s.marinecorp', 'shotinthetorso', 'lossoffriend', 'standoff', 'setup']"
27079,[]
3177,"['terrorist', 'island', 'sequel', 'teenag', 'lossoflovedon']"
19277,"['prison', 'prisonsent', 'prisonriot']"
11774,"['librari', 'babi', 'orphan']"
10855,"['femalenud', 'spain', 'sex', 'cia', 'martialart', 'assassin', 'kidnap', 'underwear', 'knife', 'philippin', 'femalekil', 'reveng', 'hongkong', 'gangrap', 'hitwoman', 'femaleassassin', 'tokyojapan', 'gunfight', 'lingerieslip']"
16765,['independentfilm']
4972,"['butcher', ""butcher'sshop"", 'blackhumor', 'brother', 'carcrash']"
54764,[]
120360,"['polit', 'tradeunion', 'histori', 'labor', 'americanhistori', 'anarch']"
20162,[]
2841,"['pari', 'prostitut', 'lossoflov', 'amnesia', 'bodilydisabledperson', 'worldwari', 'wheelchair', 'brittani', 'lighthous', 'lighthousekeeper', 'teenagecrush', 'disappear', 'soldier', 'illegalprostitut', 'privatedetect', 'missingperson', 'polio', 'trench']"
11606,"['librari', 'brotherbrotherrelationship', 'suicideattempt', 'bangkok', 'caraccid', 'deathbyaccid', 'perfectionist']"
189332,[]
363,"['alcohol', 'drugabus', 'religiouseduc', 'homicid', 'fictitiousmarriag', 'livingtogeth', 'religionandsupernatur', 'love', 'famili', 'hamburggermani', 'turkish']"
12140,"['cyborg', 'android', 'japanes', 'futur', 'eliteunit', 'futurist', 'sexualviol', 'cyberpunk', 'hongkong']"
4254,"['newyork', 'indianlead', 'music']"
15370,"['cat', 'humananimalrelationship', 'chase', 'crow', 'sequel', 'basedoncom', 'swordfight', 'grass', 'tower', 'talkingcat']"
16635,"['journal', 'apartheid', 'justic']"
23520,[]
1418,"['sexualabus', 'sistersisterrelationship', 'wifehusbandrelationship', 'violenthusband', 'museum', 'domesticviol', 'relationship', 'break-up', 'violenc', 'selfesteem', 'unemploy', 'womandirector']"
15990,['short']
11492,"['china', 'galleri', 'miner']"
12496,"['samurai', 'sword', 'missionofmurd', 'daughter', 'teacher']"
17457,['martialart']
22618,"['newspap', 'video', 'outerspac', 'lectur', 'cosmonaut']"
29987,"['love', 'memori', 'oldman', 'holocaustsurvivor', 'compass', 'photographicmemori']"
10361,"['serum', 'werewolf']"
36763,"['vampir', 'priest', 'hospit']"
41070,"['shotgun', 'german', 'wilder', 'cabin', 'norwegian', 'cultfilm']"
14527,"['gun', 'blackmail', 'heist']"
12542,"['cia', 'thailand', 'daughter', 'agent']"
32276,[]
100594,[]
14455,[]
25757,[]
24092,[]
20357,"['suspens', 'thriller']"
21200,"['suspens', 'mistakenident', 'psychiatr']"
40876,"['newyork', 'cheat', 'cocain', 'marriag', 'addict', 'children', 'independentfilm', 'infertil', 'drug', 'extramaritalaffair', 'womandirector', 'rehab']"
95536,[]
11838,"['restart', 'dyinganddeath', 'panic', 'primalfear', 'egomania', 'remak', 'ghostchild', 'supernaturalhorror']"
670,"['sushirestaur', 'rageandh', 'notebook', 'daughter', 'hostil', 'sin', 'reveng', 'loneli', 'urin', 'anger', 'cathol', 'incest']"
25500,[]
85873,[]
12583,"['bite', 'forest', 'sister', 'besti']"
21513,"['japan', 'asia', 'vampir', 'romanticrivalri']"
12608,"['berlin', 'conspiracyofmurd', 'nighttrain', 'murder', 'author', 'train']"
14190,['drama']
49681,[]
9694,"['massmurd', 'restaur', 'victim', 'knife', 'friend', 'clinic', 'student', 'spirit', 'seriesofmurd', 'death', 'phonecal', 'murderhunt', 'unofficialremak']"
12802,"['gayman', 'lesbianinterest', 'womandirector']"
22537,['anim']
9667,"['smoke', 'medicin', 'psycholog', 'hallucin', 'humanexperiment', 'timetravel', 'war', 'love', 'psychologist', 'soldier', 'psychiatrist', 'medicalexperi', 'dead', 'wrongfularrest', 'iraqveteran', 'near-deathexperi', 'truckstop']"
13373,"['femalenud', 'robberi', 'behead', 'miracl', 'hallucin', 'materi', 'stolenmoney', 'apparit', 'marijuana', 'animatedsequ', 'drugus', 'cathol', 'mormon']"
37209,['independentfilm']
10304,"['general', 'placesandplanet', 'extraterrestrialtechnolog', 'troop', 'u.s.armi', 'alienlife-form']"
40823,['brazilian']
9666,"['asia', 'abandonedhous', 'remak', 'curs', 'spirit', 'vengefulghost', 'tvproduct']"
13371,[]
11049,"['spaceman', 'music', 'recordproduc', 'space', 'rescu', 'musicband']"
9316,"['martialart', 'thailand', 'scupltur', 'fighter', 'fate']"
11647,"['undercov', 'gangsterboss', 'chinesemafia', 'polic', 'triad', 'murder']"
1913,"['brotherbrotherrelationship', 'parapleg', 'intensivecar', 'ladykil', 'wheelchair', 'dyinganddeath', 'biographi', 'galicia', 'freedom', 'romanc', 'lawyer', 'sailor', 'euthanasia', 'digniti']"
45693,[]
2539,"['upperclass', 'mother', 'singlepar', 'parentchildrelationship', 'wifehusbandrelationship', 'cook', 'milieu', 'illegalimmigr', 'immigr', 'languagebarri', ""family'sdailylif"", 'platoniclov', 'deceivedhusband', 'classsocieti', 'hysteria', 'biographi', 'unitedstates–mexicobarri', 'relationshipproblem', 'class', 'languagecours', 'singl', 'motherdaughterrelationship', 'american', 'mexican', 'fatherfigur']"
15177,[]
14770,"['canada', 'rockconcert']"
5528,"['penalti', 'choir', 'diari', 'music', ""boy'schoir"", 'dormitori', 'music', 'boardingschool', 'children', 'princip', ""boys'boardingschool"", '1940s']"
10105,"['winter', 'belgium', 'worldwarii', 'nazi', 'braveri', 'slaughter', 'nazigermani', 'soldier']"
38398,"['sex', 'teenag']"
1114,"['tradit', 'shepherd', 'sandstorm', 'willtosurv', ""family'sdailylif"", 'motherrol', 'vagabund', 'wilder', 'pregnancyandbirth', 'camel', 'gobidesert', 'mongolia', 'ritual', 'violin', 'yurt', 'complicatedbirth', 'music', 'surviv', 'famili', 'womandirector']"
179,"['newyork', 'dictat', 'africa', 'destructionofacivil', 'assassin', 'resist', 'reveng', 'murder', 'unitedn', 'witnesstomurd', 'fbiag', 'resistancefight']"
83,"['dive', 'cataclysm', 'nightmar', 'panic', 'primalfear', 'scubadiv', 'shark', 'scuba']"
12653,"['spain', 'nuditi', 'transform', 'waterfal', 'serialkil', 'trial', 'werewolf', 'gothichorror', 'silverbullet', 'costumehorror', 'fearofdi']"
32233,['independentfilm']
55177,"['londonengland', 'gay', 'comingout', 'toronto', 'kenya', 'independentfilm', 'unitedkingdom']"
14310,"['sequel', 'flashbacksequ']"
24860,[]
26766,"['interview', 'carsalesman', 'car', 'custom', 'sale']"
24747,['sport']
4836,"['kidnap', 'ecstasi', 'drugtraff', 'drugmul', 'hitman', 'missionofmurd', 'plannedmurd', 'drugsmuggl', 'exit', 'murder']"
18711,[]
11190,"['return', 'brother', 'heavyrain', 'journal']"
37918,[]
11866,"['robberi', 'water', 'gobidesert', 'disast', 'airplanecrash', 'struggleforsurviv', 'desert']"
12281,"['suicid', 'alcohol', 'secret', 'birthday', 'lake', 'oregon', 'brother', 'parti', 'love', 'friend', 'prank', 'bulli', 'drug', 'gayman', 'nake', 'dare']"
10320,"['nun', 'basedonnovel', 'bathtub', 'nightmar', 'son', 'sequel', 'remak', 'vision', 'goodvsevil', 'womanreport', 'mentalinstitut', 'videotap', 'evilchild']"
16427,"['immigr', 'immigr', 'racialsegreg', 'foreignwork', 'racist', 'independentfilm', 'prejudic', 'racism', 'latino', 'mexican']"
30973,"['miracl', 'jesuschrist', 'lastsupp', 'bibl', 'christian', 'god', 'sermononthemount']"
12086,"['1970s', 'demonstr', 'trauma', 'santiago', 'chile', 'pinochet-regim', 'student', 'historicalev', 'classmat', 'friend']"
11420,"['capit', 'canada', 'politicalactiv', 'power', 'market', 'interview', 'polit', 'compani', 'busi', 'econom', 'advertis', 'democraci', 'womandirector', 'socialissu', 'usapolit']"
57337,[]
81792,[]
3396,"['global', 'thirdworld', 'marketeconomi', 'politicalactiv', 'anti-globalisationactivist', 'confer', 'interview', 'discuss', 'speech', 'globaleconomi', 'hamburg', 'recycl', 'womandirector']"
1404,"['muslim', 'glasgow', 'tradit', 'immigr', ""loveofone'slif"", 'musicteach', 'arrangedmarriag', 'bigfamili', 'pakistani']"
62276,[]
464,"['individu', 'underdog', 'mentallydis', 'lossofmoth', 'sweden', 'pastor', 'suppressedpast', 'heartattack', 'lossoffath', 'conductor', 'choir', 'violenthusband', 'churchchoir', 'dyinganddeath', 'villag', 'music', 'concert', 'secretlov']"
40974,[]
59196,['womandirector']
20912,['independentfilm']
5889,"['assassin', 'assassin', 'swordplay', 'massmurd', 'katana', 'missionofmurd', 'ninjafight']"
1126,"['brotherbrotherrelationship', 'soulmat', 'home', 'return', 'ex-girlfriend', 'suppressedpast', 'villagelif', 'lossoffath', 'provinc', 'newzealand', 'countrylif', 'familyhistori', 'funer', 'warphotograph', 'lodg', 'crush', 'teacher', 'youth']"
10296,"['londonengland', 'cocain', 'hooligan', 'soccer', 'violenc', 'alcoholabus']"
11658,"['archaeologist', 'koreanwar', 'northkorea', 'southkorea', 'airraid', 'pyre']"
20544,"['biographi', 'surgeri']"
11401,"['rockstar', 'heavymet', 'recordingstudio', 'psychologist', 'conflict', 'musicband']"
19423,"['canada', 'roadtrip', 'heldcapt', 'teencomedi', 'flirt']"
31781,[]
9483,"['southernusa', 'music', 'retir', 'polka']"
1392,"['prostitut', 'red-lightdisctrict', 'humantraffick', 'calcutta', 'illegalprostitut', 'womandirector']"
1843,"['bus', 'junki', 'heroin', 'career', 'music', 'romanticrivalri', 'rock', 'flush', 'womandirector']"
33102,['independentfilm']
291,"['ocean', 'california', 'sea', 'beach', 'surfer', 'hawaii', 'wave', 'sun', 'surfboard', 'lifestyl']"
88138,[]
28105,"['competit', 'documentari', 'boardgam']"
5460,"['femalenud', 'sex', 'manipul', 'sequel', 'teenag']"
51363,"['newyork', 'italian', 'manipul', 'money']"
16843,[]
4896,"['berlin', 'ideal', 'murder', 'arrog', 'vigilant']"
8357,"['alternatedimens', 'newag', 'parallelworld', 'pseudosci', 'theolog', 'conscious', 'womandirector']"
24674,"['suicid', 'suicideattempt', 'unwillinglypregn', 'spirit']"
3509,"['california', 'detect', 'basedonnovel', 'dream', 'undercov', 'cocain', 'brain', 'exam', 'futur', 'test', 'dystopia', 'assign', 'cyberpunk', 'drug', 'surveil', 'totalitarian', 'corpor', 'schizophren', 'neo-noir']"
11662,"['manvsmachin', 'mutant', 'futur', 'post-apocalypt', 'dystopia', 'distantfutur']"
10103,"['handcuff', ""loveofone'slif"", 'policeoffic', 'femalepoliceoffic', 'handcuffedtoapolicewoman']"
33150,"['historian', 'womandirector']"
13372,"['journal', 'media', 'bias', 'foxnew', 'tvnew', 'mediamanipul', 'expos']"
36678,['georgew.bush']
21754,[]
23319,"['stand-upcomedi', 'livecomedi']"
41171,"['skabundertv', 'øverstehyld', 'foran']"
23592,"['submarin', 'mutini', 'worldwarii', 'prisonersofwar']"
47614,[]
986,"['england', 'shakespear', 'doublelif', 'virtu', 'generationsconfilct', 'kinghenryiv.', 'vice']"
70,"['transport', 'suicideattempt', 'strongwoman', 'boxer', 'dyinganddeath', 'strokeoff', 'train', 'advanc', 'sport', 'femaleprotagonist']"
31713,"['trainstat', 'telegram', 'hitman', 'policeprotect', 'getawaycar', 'littleboy', 'murder', 'undercovercop', 'policedetect', 'classicnoir', 'blondewoman', 'gunman', 'brawl', 'follow', 'fatman', 'traintrip']"
32041,"['germani', 'franc', 'europ', 'worldwarii', 'u.s.armi', 'nazigermani', 'infantri']"
55309,"['painter', 'historicalfigur', 'independentfilm']"
38724,"['indiana', 'teacher', 'writer', 'veteran']"
12487,"['yakuza', 'nightmar', 'missionofmurd', 'gangsterboss', 'disappear', 'anarchiccomedi']"
56616,[]
205,"['rwanda', 'refuge', 'refugeecamp', 'militia', 'murder', 'slaughter', 'deadbodi', 'atroc', 'african', 'cruelti', 'violenc', 'unitedn', 'genocideinrwanda', 'death']"
150523,"['mytholog', 'war', 'hinduism', 'dysfunctionalfamili', 'india', 'battl']"
46761,['suspens']
43872,"['music', 'sailor']"
5183,"['freelov', 'ransom', 'orientexpress', 'familysecret']"
28055,"['blackmail', 'murder', 'giallo', 'maskedkil', 'surpriseend', 'model', 'killer', 'psychokil', 'proto-slash']"
12597,"['lossofsenseofr', 'nightmar', 'pinhead', 'vision']"
118,"['londonengland', 'fathersonrelationship', 'chocol', 'factorywork', 'basedonnovel', 'parentchildrelationship', 'candi', 'overweightchild', 'grandfathergrandsonrelationship', 'teacher']"
113213,[]
62143,"['darkcomedi', 'queenofengland']"
1280,"['lovetriangl', 'prison', 'jealousi', 'wifehusbandrelationship', 'burglar', ""loveofone'slif"", 'violenthusband', 'golf', 'mannequin', 'seoul']"
88288,"['basebal', 'scientist']"
421,"['ocean', 'filmmak', 'lossofmoth', 'cynic', 'ship']"
2567,"['ladykil', 'pilot', 'biographi', 'woman', 'aviat', 'phobia', 'u.s.congress', 'flyingboat']"
9833,"['danc', 'obsess', 'auction', 'wheelchair', 'rose', 'productplac', 'music', 'remak', 'tragicvillain', 'basedonplayormus', 'blackandwhit', 'rooftop', 'heroin', 'disfiguredfac', 'theater', 'disfigurementmask', 'operasing', '1910s']"
6478,"['music', 'perfectionist', 'rowboat', 'courtship']"
9692,"['ex-detaine', 'pedophilia', 'work', 'girlfriend', 'innerestimm', 'independentfilm', 'policeoffic', 'threat', 'womandirector', 'emot']"
1901,"['midlifecrisi', 'daughter', 'badboss']"
693,"['cia', 'parentchildrelationship', 'florida', 'anti-authoritarianupbring', 'jew', 'parents-in-law', 'order', 'justmarri', 'sextherapi', 'badfather-in-law', 'famili', 'illegitimateson']"
842,"['suicid', 'disillus', 'brotherbrotherrelationship', 'corrupt', 'robberi', 'airport', 'whitehous', 'usapresid', 'depress', 'wifehusbandrelationship', 'suicideattempt', 'cheat', 'salesclerk', 'hostag', 'cardeal', 'attemptedmurd', 'despair', 'audiotap', 'vietnam', 'vietnamwar', 'plannedmurd', 'carmechan', 'airplan', 'watergatescand', 'blackpanth', 'hijack', 'mentalbreakdown', 'marriag', 'unsoci', 'delus', 'reveng', 'suicidemiss', 'divorc', 'humili', 'socialissu']"
9953,"['alcohol', 'neworlean', 'book', 'friendship', 'hous', 'littlegirl', 'womandirector']"
11162,"['venic', 'shakespear', 'jew', 'ship', 'salesperson', 'meat', 'money', 'suitor', 'fallinginlov', 'credit', '16thcenturi']"
54291,[]
57564,[]
15401,['pirat']
14604,"['hauntedhous', 'will']"
26275,"['motorcyclegang', 'scooter', 'girlgang']"
15045,[]
42420,[]
1853,['womandirector']
11804,"['wheelchair', 'time', 'voic', 'inspector', 'supernatur', 'loss', 'remotecontrol', 'liftingpersoninair', 'paranormalphenomena', 'death', 'waterfront', 'audiocassett', 'logbook']"
19803,"['polic', 'highschool', 'undercovercop']"
11354,"['sex', 'lie', 'colleg', 'funer', 'friendship', 'grief', 'neighbor', 'marijuana', 'anger', 'alcohol', 'drunk', 'flashback', 'dysfunct']"
41613,['independentfilm']
61049,['apach']
41384,[]
14677,"['marshal', 'oldfriend']"
61988,"['plantat', 'ant']"
93462,"['satir', 'mockumentari', 'hollywood']"
46021,"['basedonnovel', 'independentfilm']"
40881,[]
147747,[]
47876,[]
43150,"['templ', 'songwrit', 'winner']"
66600,[]
64334,['prostitut']
75976,[]
69234,"['opera', 'mask', 'gondola', 'phantom', 'remak', 'miniseri', 'parisfr']"
43442,"['immigr', 'norwegian', 'love']"
25033,['foundfootag']
21259,"['dystopia', 'disast', 'womandirector']"
33766,"['suspens', 'comingofag', 'teenagegirl', 'summer', 'sexualawaken', 'womandirector', 'femalesexu', 'lossofinnoc']"
220690,"['suicid', 'vietnam', 'homeless']"
22301,"['worldwari', 'zeppelin', 'royalairforc', 'dogfight', 'airship']"
21030,[]
79008,[]
120328,"['lovetriangl', 'huntingtrip', 'darkcomedi', 'privateinvestig', 'cheatinghusband', 'corpseinfreez']"
95466,[]
26426,[]
18627,"['godzilla', 'kaiju']"
39472,[]
34326,['betray']
10630,"['berlinwal', 'neo-nazi', 'prison', 'germandemocraticrepubl', 'escap', 'violenc']"
18927,"['bank', 'bankrobb', 'southafrica', 'ex-cop', 'womandirector']"
42257,"['womandirector', 'lowereastsid', '19thcenturi']"
59143,['womandirector']
74122,"['doublelif', 'judg', 'infidel', 'adopt', 'bigami', 'womandirector']"
